x Norm_pressure Norm_heat_flux
0.0244374536 3.60134912 21009.5229503615
0.0246484708 3.54864597 20713.2005924381
0.0248683058 3.49674249 20426.7539100673
0.0250973199 3.44436145 20149.4164880357
0.0253358893 3.39009881 19873.883092595
0.0255844016 3.33431435 19591.1882917195
0.0258432645 3.27943134 19296.834665385
0.0261128936 3.229002 19003.9510386862
0.0263937302 3.1844697 18738.393888212
0.0266862232 3.14232469 18504.4500605032
0.0269908458 3.09751844 18286.2079085415
0.0273080822 3.04786658 18065.1719944702
0.0276384428 2.99545765 17827.9741139016
0.027982451 2.94454956 17570.135615754
0.0283406526 2.89884496 17307.4644662031
0.0287136119 2.85923362 17070.1754508762
0.0291019138 2.82299876 16868.3604394551
0.0295061674 2.78666902 16681.679117441
0.0299269985 2.75006628 16526.8847232044
0.03037401475 2.713242175 16383.5941851901
0.030821031 2.67641807 16240.3036471758
0.031295605 2.64163256 16054.4192524529
0.0317895077 2.6101892 15872.0716491515
0.0323034823 2.58152604 15708.194893381
0.0328383073 2.55466866 15565.7275792511
0.0333947837 2.52878094 15439.5238047193
0.0339737311 2.50358057 15320.4253295322
0.03457601 2.47933197 15200.8162788878
0.0352025032 2.45656466 15079.4206658023
0.0358541161 2.43580484 14961.6659264558
0.0365317874 2.41737103 14854.9880749819
0.0372364931 2.40128303 14763.6869054807
0.0379692279 2.38722754 14686.7634485154
0.0387310162 2.37467217 14618.8359356534
0.0395229235 2.36332059 14555.9747324736
0.0403460413 2.35334325 14497.2124856723
0.0412014835 2.34518194 14444.4653336518
0.0420904085 2.33917618 14401.6628104648
0.0430139974 2.33525038 14369.8028818613
0.0439734645 2.33305836 14346.9995200418
0.0449700616 2.33232284 14331.0572605772
0.0460050628 2.33298779 14321.1149402234
0.0470797792 2.33515811 14317.6422843861
0.0481955446 2.33896852 14321.6383628712
0.0493537337 2.34449577 14334.0729378305
0.0505557396 2.35173965 14355.6202860326
0.0518029928 2.36064601 14386.8153725231
0.0530969501 2.37113929 14427.4200224328
0.0544390865 2.3831687 14480.1461973999
0.0558309145 2.39659071 14536.5235840796
0.0572739579 2.4119916 14625.5112555881
0.05879694785 2.42882228 14735.6383769976
0.0603199378 2.44565296 14845.765498407
0.0619260333 2.46376586 14943.2010006767
0.0635896698 2.48306894 15053.5594718855
0.0653124675 2.50323343 15179.9758272741
0.0670960546 2.52411795 15322.6161770022
0.0689420775 2.54561639 15481.828499271
0.0708521679 2.56764412 15658.4167471792
0.0728279725 2.59010959 15852.5013631385
0.0748711303 2.61290884 16063.6756532718
0.076983273 2.6359334 16290.9639336751
0.0791660175 2.65907669 16532.7164444134
0.0814209655 2.68223071 16786.6195871252
0.0837496966 2.70528197 17049.7452060432
0.086153768 2.72811294 17318.6921078278
0.0886346921 2.75060439 17589.7760594719
0.0911939517 2.77263713 17859.2463839043
0.0938329771 2.7940917 18123.4762590009
0.0965531468 2.81485128 18379.1297310617
0.099355787 2.83481145 18623.3604447906
0.102242149 2.85388851 18853.8981610947
0.105213411 2.87202406 19069.0896071351
0.108270667 2.88917994 19267.8280175163
0.111414939 2.90533829 19449.5890662724
0.11464712 2.92049241 19614.1353814837
0.11796803 2.93466043 19761.6842613346
0.121378347 2.94787002 19892.3397881426
0.124878652 2.96016002 20007.4573405149
0.128469378 2.97156954 20106.0787990658
0.132150814 2.98218608 20194.0814523834
0.135923132 2.99184394 20258.1613320328
0.139786303 3.00260425 20348.2600847899
0.14378538 3.010447505 20410.2519446784
0.147784457 3.01829076 20472.2438045669
0.151918575 3.02423644 20473.6179521164
0.156141862 3.03038764 20473.6225690756
0.160453424 3.03610015 20469.7784487667
0.164852217 3.04117942 20459.7835352264
0.16933693 3.04555464 20443.2102578928
0.173906118 3.04913425 20419.5983260157
0.178558066 3.05184007 20388.4943742834
0.183290899 3.05369878 20350.1763235611
0.188102499 3.05484509 20305.7170146315
0.192990586 3.05542016 20256.2590445077
0.197952598 3.05552363 20202.5947235216
0.202985853 3.05528235 20145.6493505018
0.20808737 3.05486274 20086.7036297598
0.213254049 3.05436945 20026.7227064887
0.218482539 3.05380225 19965.8934671642
0.223769337 3.05313897 19904.1293939869
0.229110733 3.05240178 19841.6479858789
0.234502852 3.05163288 19778.9000989349
0.239941671 3.05086136 19716.2644241712
0.245422989 3.0500958 19653.927948432
0.250942498 3.04933071 19591.9442685907
0.256495684 3.04856586 19530.3847467761
0.262078047 3.04781747 19469.431552136
0.267684907 3.04709744 19409.2356391599
0.273311466 3.04639578 19349.7980115346
0.278952956 3.04571199 19291.3558404425
0.28460446 3.04504561 19233.3355188976
0.29026112 3.04445267 19177.9652315176
0.295917958 3.04370713 19118.6070958841
0.301570088 3.04495621 19081.3558638239
0.3072053345 3.044810175 19047.1116773109
0.312840581 3.04466414 19012.8674907979
0.318449229 3.04259586 18950.776316104
0.324033797 3.04141641 18889.8862533614
0.329589576 3.04074287 18832.9573408045
0.335112035 3.04025149 18779.1609346402
0.340596676 3.03983307 18727.7224897923
0.346039146 3.03943014 18678.1383562421
0.351435304 3.03900146 18630.0719978176
0.356781036 3.03855991 18583.5082588485
0.362072468 3.03816652 18538.6715636954
0.367305905 3.03785849 18495.6762322808
0.372477829 3.03760147 18454.2747554486
0.377584845 3.03731847 18414.0124630944
0.382623851 3.03696537 18374.6206682712
0.387591869 3.03657889 18336.2372775405
0.392486155 3.03624678 18299.2594497551
0.397304147 3.03603411 18263.9689197898
0.402043581 3.03592706 18230.2545795199
0.40670228 3.03584194 18197.6596510986
0.411278367 3.03568316 18165.6839974111
0.415770113 3.03540826 18134.0962686583
0.420176059 3.03505325 18103.0634783176
0.424494863 3.03470993 18073.018115016
0.428725481 3.03447032 18044.384136043
0.432866991 3.0343821 18017.3755274167
0.436918706 3.03442192 17991.815841004
0.44088006 3.03452277 17967.4291633132
0.444750726 3.03458261 17943.437536733
0.448530555 3.03456211 17920.5336054997
0.452219486 3.03421259 17896.4087896858
0.455817699 3.03535914 17885.1473238171
0.4592868835 3.036655185 17873.7789151236
0.462756068 3.03795123 17862.4105064301
0.466186643 3.03702831 17851.2285325531
0.469617248 3.0354917 17829.5339435026
0.473047853 3.03425336 17805.1134415678
0.476478428 3.03356504 17781.3063929836
0.479909033 3.03334165 17759.0744300393
0.483339638 3.03339648 17738.2293614665
0.486770242 3.03354502 17718.1519125312
0.490200818 3.03364873 17698.2065487743
0.493631423 3.03362966 17677.9703165929
0.497062027 3.03346491 17657.2818231553
0.500492632 3.03317118 17636.2018918795
0.503923237 3.03279042 17614.9244350484
0.507353783 3.03237653 17593.7054931557
0.510784388 3.03198481 17572.8044188614
0.514214993 3.03166318 17552.4407184609
0.517645597 3.03144646 17532.7606291158
0.521076202 3.03135204 17513.8317993142
0.524506807 3.0313797 17495.6309435229
0.527937412 3.03151226 17478.0645181357
0.531368017 3.03171992 17460.9829738244
0.534798563 3.03196478 17444.2018329619
0.538229167 3.03220677 17427.5397293496
0.541659772 3.03240895 17410.8251329196
0.545090377 3.03254247 17393.9411141636
0.548520982 3.03258562 17376.7754609015
0.551951587 3.03253484 17359.3854836475
0.555382192 3.03237891 17341.5363196986
0.558812737 3.03218961 17323.9441999302
0.562243342 3.03174853 17304.6122895238
0.565673947 3.03251243 17292.0070878145
0.569104552 3.034169675 17289.7847245801
0.572535157 3.03582692 17287.5623613457
0.575965762 3.0355196 17277.6854813689
0.579396367 3.03418994 17260.7617166171
0.582826912 3.03266239 17240.1176865032
0.586257517 3.03142953 17218.7012190552
0.589688122 3.03066826 17198.2335367058
0.593118727 3.03037691 17179.4204319881
0.596549332 3.03045034 17162.2209544821
0.599979937 3.03072214 17146.0811694621
0.603410542 3.03100562 17130.1973245672
0.606841087 3.03114629 17113.842650211
0.610271692 3.03106523 17096.6244037624
0.613702297 3.03077865 17078.6174602541
0.617132902 3.03038573 17060.3055967067
0.620563507 3.0300281 17042.3746322865
0.623994112 3.02983093 17025.4309945368
0.627424717 3.02985215 17009.7446751972
0.630855262 3.03005767 16995.1356128621
0.634285867 3.03033447 16981.0394344638
0.637716472 3.03053617 16966.7400094957
0.641147077 3.03054237 16951.6507834124
0.644577682 3.03030634 16935.5402056774
0.648008287 3.02987313 16918.6269796366
0.651438892 3.02936172 16901.4730695096
0.654869437 3.02892113 16884.7922973236
0.658300042 3.02867389 16869.1385978038
0.661730647 3.02868009 16854.8345558766
0.665161252 3.0288918 16841.5025845809
0.668591857 3.02926803 16829.163761339
0.672022462 3.02943945 16815.606361996
0.675453067 3.03044224 16806.1185110092
0.678883642 3.032229185 16804.4488278918
0.682314217 3.03401613 16802.7791447743
0.685744822 3.03410864 16795.76026286
0.689175427 3.03307796 16782.7847007346
0.692606032 3.03162074 16766.1436745444
0.696036637 3.03032398 16748.528269243
0.699467242 3.02945542 16731.5764012618
0.702897787 3.02905202 16715.9344448772
0.706328392 3.02901506 16701.5473980545
0.709758997 3.02917719 16687.9373051563
0.713189602 3.02935743 16674.4534760532
0.716620207 3.02941012 16660.5221030217
0.720050812 3.0292604 16645.8300357912
0.723481417 3.02891278 16630.4019650562
0.726911962 3.02843785 16614.5542528848
