x Norm_heat_flux
0.295917958 6319.29387181624
0.301570088 6255.95830619775
0.3072053345 6195.83508021719
0.312840581 6135.71185423662
0.318449229 6077.93808834549
0.324033797 6022.02213661896
0.329589576 5967.93831471274
0.335112035 5915.56334981837
0.340596676 5864.85633166333
0.346039146 5815.87627702939
0.351435304 5768.64422319113
0.356781036 5723.0555759508
0.362072468 5678.94560019971
0.367305905 5636.21731972265
0.372477829 5594.89115954529
0.377584845 5555.0419244422
0.382623851 5516.69238806606
0.387591869 5479.75608280211
0.392486155 5444.08052855705
0.397304147 5409.53252606032
0.402043581 5376.06358720434
0.40670228 5343.7140100127
0.411278367 5312.5585892231
0.415770113 5282.63879717267
0.420176059 5253.92367012471
0.424494863 5226.31331113554
0.428725481 5199.68152666823
0.432866991 5173.92022969507
0.436918706 5148.95874059412
0.44088006 5124.79937788178
0.444750726 5101.39425566251
0.448530555 5079.07227205226
0.452219486 5057.43793431823
0.455817699 5039.4462067013
0.4592868835 5018.37563480458
0.462756068 4997.30506290786
0.466186643 4979.7141274898
0.469617248 4961.35025289425
0.473047853 4942.96476892265
0.476478428 4924.68269479841
0.479909033 4906.50927980333
0.483339638 4888.44366076677
0.486770242 4870.49634628918
0.490200818 4852.69070219842
0.493631423 4835.05740116202
0.497062027 4817.63032764518
0.500492632 4800.43987328311
0.503923237 4783.51056818035
0.507353783 4766.85524949062
0.510784388 4750.47394732453
0.514214993 4734.35465758836
0.517645597 4718.47490773546
0.521076202 4702.80488826891
0.524506807 4687.31218010622
0.527937412 4671.96465523404
0.531368017 4656.73484274562
0.534798563 4641.59968795599
0.538229167 4626.54281069713
0.541659772 4611.55282916115
0.545090377 4596.62652151352
0.548520982 4581.76565424294
0.551951587 4566.98452988582
0.555382192 4552.29103742013
0.558812737 4537.72636815069
0.562243342 4523.23560033773
0.565673947 4508.88796829429
0.569104552 4494.94418467593
0.572535157 4481.00040105757
0.575965762 4467.32754762605
0.579396367 4453.88809151478
0.582826912 4440.74278588366
0.586257517 4427.90128619934
0.589688122 4415.30193598387
0.593118727 4402.8287893422
0.596549332 4390.35475945618
0.599979937 4377.79309767873
0.603410542 4365.13825362204
0.606841087 4352.47026126874
0.610271692 4339.91911812858
0.613702297 4327.60399193115
0.617132902 4315.57485624045
0.620563507 4303.78933540128
0.623994112 4292.12533091872
0.627424717 4280.43269125275
0.630855262 4268.5957615775
0.634285867 4256.58326701336
0.637716472 4244.46093900655
0.641147077 4232.3663629388
0.644577682 4220.45727822202
0.648008287 4208.85053406939
0.651438892 4197.583507776
0.654869437 4186.6050916118
0.658300042 4175.79697098098
0.661730647 4165.02390912884
0.665161252 4154.17138539554
0.668591857 4143.21662612839
0.672022462 4132.15057807277
0.675453067 4121.10350973387
0.678883642 4110.45941159413
0.682314217 4099.81531345439
0.685744822 4089.6115728458
0.689175427 4079.6865159043
0.692606032 4069.97672970009
0.696036637 4060.37620483709
0.699467242 4050.76574347512
0.702897787 4041.05070798914
0.706328392 4031.18727741499
0.709758997 4021.19181184694
0.713189602 4011.13149807703
0.716620207 4001.10535984146
0.720050812 3991.21475946659
0.723481417 3981.5382856261
0.726911962 3972.11155916328
0.730342567 3962.92203399356
0.733773172 3953.91361406367
0.737203777 3945.00246141814
0.740634382 3936.09774240477
0.744064987 3927.12408014754
0.747495592 3918.03767375603
0.750926197 3908.83500028969
0.754356742 3899.55082745806
0.757787347 3890.24941128781
0.761217952 3881.008477282
0.764648557 3871.90365323836
0.768079162 3862.99280169886
0.771509767 3854.30745850166
0.774940372 3845.84207325894
0.778370917 3837.57765621712
0.781801522 3829.42745872912
0.785232127 3821.33860657619
0.788662732 3813.32511624398
0.792093337 3805.31162591177
0.795523942 3797.20145545195
0.798954546 3788.98523544857
0.802385092 3780.68723504761
0.805815697 3772.35241941611
0.809246302 3764.03309067139
0.812676907 3755.78240406452
0.816107512 3747.64652918665
0.819538116 3739.65815611573
0.822968721 3731.83337395059
0.826399267 3724.17041620252
0.829829872 3716.64972101649
