x Norm_heat_flux
1.74591875 9529.47489064984
1.74669999 9481.11323754223
1.74748123 9432.75158443463
1.74826252 9386.00618819797
1.7490437 9340.31939042892
1.749825 9295.66083963971
1.7506063 9252.00480130169
1.75138748 9209.33785612283
1.75216877 9167.64773905085
1.75294995 9126.91748777943
1.75373125 9087.13192656469
1.75451255 9048.27703390253
1.75529373 9010.34230119251
1.75607502 8973.31426899513
1.7568562 8937.18302088516
1.7576375 8901.93745608696
1.7584188 8867.56939455341
1.75919998 8834.0677355089
1.75998127 8801.42371676796
1.76076245 8769.62623755498
1.76154375 8738.66360491915
1.76232505 8708.52356384508
1.76310623 8679.19150065345
1.76388752 8650.65455811684
1.7646687 8622.89463976286
1.76545 8595.9000526407
1.7662313 8569.64859519914
1.76701248 8544.13384384287
1.76779377 8519.27867528089
1.76857495 8495.16488998454
1.76935625 8472.21312304003
1.77013755 8451.72559780336
1.77013755 6857.45167511525
