# step, energy, mass, x-momentum, y-momentum, z-momentum 
9201 1.1896351e+03 2.2085567e-02 3.0777414e+00 3.6431211e-01 0.0000000e+00
9202 1.1732152e+03 2.1647709e-02 2.9452886e+00 3.4605353e-01 0.0000000e+00
9203 1.1519109e+03 2.1372947e-02 2.7996104e+00 3.2803285e-01 0.0000000e+00
9204 1.1326252e+03 2.1043859e-02 2.6467921e+00 3.1077163e-01 0.0000000e+00
9205 1.1131098e+03 2.0722929e-02 2.4992367e+00 2.9651169e-01 0.0000000e+00
9206 1.0942779e+03 2.0463651e-02 2.3733278e+00 2.8530896e-01 0.0000000e+00
9207 1.0750404e+03 2.0153430e-02 2.2425428e+00 2.7538957e-01 0.0000000e+00
9208 1.0622694e+03 1.9923868e-02 2.1375209e+00 2.6764512e-01 0.0000000e+00
9209 1.0544659e+03 1.9734696e-02 2.0516258e+00 2.6414878e-01 0.0000000e+00
9210 1.0479467e+03 1.9650885e-02 2.0078221e+00 2.6692228e-01 0.0000000e+00
9211 1.0446494e+03 1.9670011e-02 2.0074587e+00 2.7346171e-01 0.0000000e+00
9212 1.0403319e+03 1.9746816e-02 2.0357790e+00 2.8119052e-01 0.0000000e+00
9213 1.0392427e+03 1.9868956e-02 2.0894535e+00 2.9132557e-01 0.0000000e+00
9214 1.0446980e+03 2.0038168e-02 2.1613849e+00 3.0412925e-01 0.0000000e+00
9215 1.0573546e+03 2.0251908e-02 2.2536150e+00 3.1786081e-01 0.0000000e+00
9216 1.0720014e+03 2.0511134e-02 2.3672659e+00 3.3218407e-01 0.0000000e+00
9217 1.0887057e+03 2.0822081e-02 2.4960135e+00 3.4732780e-01 0.0000000e+00
9218 1.1059538e+03 2.1250020e-02 2.6592152e+00 3.6295686e-01 0.0000000e+00
9219 1.1292225e+03 2.1716608e-02 2.8270621e+00 3.7836312e-01 0.0000000e+00
9220 1.1546379e+03 2.2213464e-02 3.0113333e+00 3.9619696e-01 0.0000000e+00
9221 1.1813645e+03 2.2791152e-02 3.2158499e+00 4.1308419e-01 0.0000000e+00
9222 1.2093131e+03 2.3349195e-02 3.4082280e+00 4.2823226e-01 0.0000000e+00
9223 1.2330971e+03 2.3897295e-02 3.5722245e+00 4.4223152e-01 0.0000000e+00
9224 1.2491284e+03 2.4342346e-02 3.6955123e+00 4.5347952e-01 0.0000000e+00
9225 1.3153566e+03 2.5844741e-02 4.1608635e+00 4.8602548e-01 0.0000000e+00
9226 1.3773437e+03 2.6987173e-02 4.5130481e+00 5.2875176e-01 0.0000000e+00
9227 1.3875834e+03 2.7152861e-02 4.5757581e+00 5.2272237e-01 0.0000000e+00
9228 1.3811898e+03 2.7139025e-02 4.5596434e+00 5.0346672e-01 0.0000000e+00
9229 1.3816412e+03 2.6824986e-02 4.4819059e+00 4.8519406e-01 0.0000000e+00
9230 1.3645971e+03 2.6734533e-02 4.4520028e+00 4.8009201e-01 0.0000000e+00
9231 1.3582785e+03 2.6633622e-02 4.4700060e+00 4.7568130e-01 0.0000000e+00
9232 1.3387406e+03 2.7022798e-02 4.5237358e+00 4.7376726e-01 0.0000000e+00
9233 1.3317850e+03 2.7017825e-02 4.4682313e+00 4.7700948e-01 0.0000000e+00
9234 1.3290696e+03 2.6607673e-02 4.3119580e+00 4.7399376e-01 0.0000000e+00
9235 1.3179392e+03 2.6125149e-02 4.2084714e+00 4.6671167e-01 0.0000000e+00
9236 1.2939275e+03 2.5653335e-02 4.1129581e+00 4.5953514e-01 0.0000000e+00
9237 1.2543779e+03 2.5501861e-02 4.0630705e+00 4.5610744e-01 0.0000000e+00
9238 1.2070283e+03 2.5212745e-02 3.9628866e+00 4.5166373e-01 0.0000000e+00
9239 1.1753145e+03 2.5008602e-02 3.9082592e+00 4.4674151e-01 0.0000000e+00
9240 1.1647816e+03 2.4910798e-02 3.8932866e+00 4.4209440e-01 0.0000000e+00
9241 1.1547423e+03 2.4802143e-02 3.8781994e+00 4.3706262e-01 0.0000000e+00
9242 1.1414547e+03 2.4644402e-02 3.8626807e+00 4.3142531e-01 0.0000000e+00
9243 1.1245180e+03 2.4410252e-02 3.7859338e+00 4.3099654e-01 0.0000000e+00
9244 1.1155449e+03 2.4046611e-02 3.6800446e+00 4.2718597e-01 0.0000000e+00
9245 1.1132783e+03 2.3588778e-02 3.5521096e+00 4.0403924e-01 0.0000000e+00
9246 1.1277626e+03 2.3152296e-02 3.4140480e+00 3.9236357e-01 0.0000000e+00
9247 1.1351935e+03 2.2771929e-02 3.3419267e+00 3.8642426e-01 0.0000000e+00
9248 1.1361407e+03 2.1846853e-02 3.1130373e+00 3.6442330e-01 0.0000000e+00
9249 1.1785851e+03 2.1139301e-02 2.9559158e+00 3.4484020e-01 0.0000000e+00
9250 1.2118088e+03 2.1260465e-02 3.0221622e+00 3.7334351e-01 0.0000000e+00
9251 1.2303072e+03 2.1537439e-02 3.0938408e+00 3.9382989e-01 0.0000000e+00
9252 1.2413778e+03 2.1742313e-02 3.1003051e+00 4.0138219e-01 0.0000000e+00
9253 1.2485078e+03 2.1947995e-02 3.0894156e+00 3.8193585e-01 0.0000000e+00
9254 1.2648794e+03 2.2270501e-02 3.1201498e+00 3.8646949e-01 0.0000000e+00
9255 1.2828648e+03 2.2534552e-02 3.1425439e+00 4.0158973e-01 0.0000000e+00
9256 1.2923392e+03 2.2449903e-02 3.0709909e+00 4.0847526e-01 0.0000000e+00
9257 1.3055581e+03 2.2382169e-02 3.0259490e+00 4.1294367e-01 0.0000000e+00
9258 1.3121707e+03 2.2324230e-02 2.9753385e+00 4.1896335e-01 0.0000000e+00
9259 1.3032694e+03 2.2101183e-02 2.8778449e+00 4.1430176e-01 0.0000000e+00
9260 1.2799853e+03 2.1820747e-02 2.7740984e+00 4.0651298e-01 0.0000000e+00
9261 1.2470522e+03 2.1463942e-02 2.6609827e+00 3.9509076e-01 0.0000000e+00
9262 1.2229354e+03 2.1077856e-02 2.5585587e+00 3.8109257e-01 0.0000000e+00
9263 1.2001227e+03 2.0700546e-02 2.4672376e+00 3.6738667e-01 0.0000000e+00
9264 1.1774749e+03 2.0330806e-02 2.3899437e+00 3.5698382e-01 0.0000000e+00
9265 1.1513679e+03 1.9996216e-02 2.3385190e+00 3.4726862e-01 0.0000000e+00
9266 1.1243611e+03 1.9737085e-02 2.3076411e+00 3.3817436e-01 0.0000000e+00
9267 1.0977882e+03 1.9556446e-02 2.2999553e+00 3.2880664e-01 0.0000000e+00
9268 1.0732939e+03 1.9445402e-02 2.3009270e+00 3.2016684e-01 0.0000000e+00
9269 1.0550498e+03 1.9390885e-02 2.3103367e+00 3.1369550e-01 0.0000000e+00
9270 1.0440939e+03 1.9403551e-02 2.3266372e+00 3.0853209e-01 0.0000000e+00
9271 1.0384574e+03 1.9460701e-02 2.3478847e+00 3.0342322e-01 0.0000000e+00
9272 1.0341411e+03 1.9568396e-02 2.3872544e+00 2.9936050e-01 0.0000000e+00
9273 1.0320977e+03 1.9809731e-02 2.4503478e+00 2.9780827e-01 0.0000000e+00
9274 1.0313685e+03 2.0090191e-02 2.5221037e+00 2.9746469e-01 0.0000000e+00
9275 1.0377244e+03 2.0431895e-02 2.6152420e+00 3.0277282e-01 0.0000000e+00
9276 1.0421736e+03 2.0739412e-02 2.7024506e+00 3.0844605e-01 0.0000000e+00
9277 1.0757458e+03 2.1643443e-02 2.9807627e+00 3.2710715e-01 0.0000000e+00
9278 1.1269199e+03 2.2766110e-02 3.3257327e+00 3.4814247e-01 0.0000000e+00
9279 1.1681247e+03 2.3650797e-02 3.5909192e+00 3.6437143e-01 0.0000000e+00
9280 1.2083437e+03 2.4374113e-02 3.8015455e+00 4.0667659e-01 0.0000000e+00
9281 1.2560574e+03 2.4766697e-02 3.9131361e+00 4.3460918e-01 0.0000000e+00
9282 1.2840656e+03 2.5143009e-02 4.0607338e+00 4.5926614e-01 0.0000000e+00
9283 1.3164596e+03 2.5218415e-02 4.1251366e+00 4.7360724e-01 0.0000000e+00
9284 1.3375507e+03 2.6000551e-02 4.3184476e+00 4.8852937e-01 0.0000000e+00
9285 1.3525839e+03 2.6418308e-02 4.4132495e+00 5.0831026e-01 0.0000000e+00
9286 1.3641024e+03 2.6418126e-02 4.3891229e+00 5.2313361e-01 0.0000000e+00
9287 1.3651061e+03 2.6351896e-02 4.4175718e+00 5.3506738e-01 0.0000000e+00
9288 1.3554757e+03 2.6260127e-02 4.4352272e+00 5.4527152e-01 0.0000000e+00
9289 1.3344117e+03 2.6380188e-02 4.4837747e+00 5.5764225e-01 0.0000000e+00
9290 1.3077122e+03 2.6345975e-02 4.4809279e+00 5.6475654e-01 0.0000000e+00
9291 1.2763771e+03 2.5892267e-02 4.3631536e+00 5.4859161e-01 0.0000000e+00
9292 1.2334909e+03 2.5271106e-02 4.2003884e+00 5.1265318e-01 0.0000000e+00
9293 1.1864622e+03 2.4670992e-02 4.0340715e+00 4.7878570e-01 0.0000000e+00
9294 1.1379759e+03 2.4168383e-02 3.9033111e+00 4.5314087e-01 0.0000000e+00
9295 1.0912787e+03 2.3689342e-02 3.7496392e+00 4.3489942e-01 0.0000000e+00
9296 1.0587488e+03 2.3191460e-02 3.5816047e+00 4.0313657e-01 0.0000000e+00
9297 1.0603692e+03 2.2730312e-02 3.4311474e+00 3.8839699e-01 0.0000000e+00
9298 1.0797013e+03 2.2290925e-02 3.2761224e+00 3.7557432e-01 0.0000000e+00
9299 1.0880764e+03 2.1851143e-02 3.1864265e+00 3.6594389e-01 0.0000000e+00
9300 1.0869677e+03 2.1376347e-02 3.0961256e+00 3.5039063e-01 0.0000000e+00
9301 1.1275726e+03 2.0448055e-02 2.8273985e+00 3.2150121e-01 0.0000000e+00
9302 1.1454651e+03 2.0079416e-02 2.7571112e+00 3.1165678e-01 0.0000000e+00
9303 1.1334816e+03 1.9731502e-02 2.6731708e+00 3.0384006e-01 0.0000000e+00
9304 1.1137367e+03 1.9600577e-02 2.5774093e+00 2.9609306e-01 0.0000000e+00
9305 1.0992921e+03 1.9432700e-02 2.4812318e+00 2.8995374e-01 0.0000000e+00
9306 1.0856704e+03 1.9256179e-02 2.3822694e+00 2.8430665e-01 0.0000000e+00
9307 1.0744048e+03 1.9144396e-02 2.3052628e+00 2.8034995e-01 0.0000000e+00
9308 1.0591883e+03 1.8978245e-02 2.2185255e+00 2.7734643e-01 0.0000000e+00
9309 1.0485375e+03 1.8816181e-02 2.1384146e+00 2.7355760e-01 0.0000000e+00
9310 1.0433820e+03 1.8691332e-02 2.0703666e+00 2.7301998e-01 0.0000000e+00
9311 1.0370616e+03 1.8593612e-02 2.0221104e+00 2.7526018e-01 0.0000000e+00
9312 1.0269518e+03 1.8536365e-02 1.9967939e+00 2.7807766e-01 0.0000000e+00
9313 1.0157414e+03 1.8520976e-02 1.9941108e+00 2.8184483e-01 0.0000000e+00
9314 1.0118554e+03 1.8575353e-02 2.0228505e+00 2.8827372e-01 0.0000000e+00
9315 1.0207321e+03 1.8816684e-02 2.1132725e+00 3.0225864e-01 0.0000000e+00
9316 1.0382593e+03 1.9111509e-02 2.2248605e+00 3.1830347e-01 0.0000000e+00
9317 1.0591301e+03 1.9432318e-02 2.3529986e+00 3.3566373e-01 0.0000000e+00
9318 1.0841374e+03 1.9864398e-02 2.5142649e+00 3.5609299e-01 0.0000000e+00
9319 1.1106289e+03 2.0449470e-02 2.7136515e+00 3.7732102e-01 0.0000000e+00
9320 1.1433861e+03 2.1065004e-02 2.9178828e+00 3.9827156e-01 0.0000000e+00
9321 1.1636838e+03 2.1318694e-02 3.0246634e+00 4.0706625e-01 0.0000000e+00
9322 1.1874364e+03 2.1804734e-02 3.2042292e+00 4.1606121e-01 0.0000000e+00
9323 1.2046480e+03 2.2218103e-02 3.3436288e+00 4.2197209e-01 0.0000000e+00
9324 1.2110828e+03 2.2542905e-02 3.4332583e+00 4.2289868e-01 0.0000000e+00
9325 1.2073145e+03 2.2717356e-02 3.4704048e+00 4.1870879e-01 0.0000000e+00
9326 1.2445207e+03 2.3762943e-02 3.7929852e+00 4.3166194e-01 0.0000000e+00
9327 1.2788048e+03 2.4631001e-02 4.0600139e+00 4.5640405e-01 0.0000000e+00
9328 1.2945744e+03 2.5279696e-02 4.2552834e+00 4.6846661e-01 0.0000000e+00
9329 1.2978457e+03 2.5656028e-02 4.3571475e+00 4.7117413e-01 0.0000000e+00
9330 1.3170534e+03 2.5606421e-02 4.3529803e+00 4.6705038e-01 0.0000000e+00
9331 1.3202583e+03 2.5650743e-02 4.3723661e+00 4.6965775e-01 0.0000000e+00
9332 1.3378974e+03 2.5619776e-02 4.4115448e+00 4.6892203e-01 0.0000000e+00
9333 1.3353082e+03 2.5980723e-02 4.4558891e+00 4.6269020e-01 0.0000000e+00
9334 1.3324745e+03 2.5919435e-02 4.3889822e+00 4.6025556e-01 0.0000000e+00
9335 1.3258694e+03 2.5441203e-02 4.2104390e+00 4.5285513e-01 0.0000000e+00
9336 1.3102267e+03 2.4879356e-02 4.0832036e+00 4.4251526e-01 0.0000000e+00
9337 1.2813774e+03 2.4417261e-02 3.9765757e+00 4.3583562e-01 0.0000000e+00
9338 1.2427328e+03 2.4257336e-02 3.9338561e+00 4.3347839e-01 0.0000000e+00
9339 1.1985897e+03 2.4056970e-02 3.8563721e+00 4.3196102e-01 0.0000000e+00
9340 1.1768175e+03 2.4002168e-02 3.8477846e+00 4.3349861e-01 0.0000000e+00
9341 1.1728527e+03 2.4029519e-02 3.8742764e+00 4.3566585e-01 0.0000000e+00
9342 1.1637307e+03 2.4050707e-02 3.9006304e+00 4.3805215e-01 0.0000000e+00
9343 1.1477811e+03 2.4016691e-02 3.9302264e+00 4.4154336e-01 0.0000000e+00
9344 1.1263360e+03 2.3923740e-02 3.9072694e+00 4.5114449e-01 0.0000000e+00
9345 1.1181774e+03 2.3708199e-02 3.8544153e+00 4.5779922e-01 0.0000000e+00
9346 1.1301430e+03 2.3416443e-02 3.7866560e+00 4.4507508e-01 0.0000000e+00
9347 1.1601448e+03 2.3155243e-02 3.7104604e+00 4.4383626e-01 0.0000000e+00
9348 1.1786413e+03 2.2953079e-02 3.7021344e+00 4.4880316e-01 0.0000000e+00
9349 1.1904060e+03 2.2301906e-02 3.5678315e+00 4.3982845e-01 0.0000000e+00
9350 1.2555154e+03 2.1726400e-02 3.4566317e+00 4.2987828e-01 0.0000000e+00
9351 1.3038377e+03 2.1890665e-02 3.5426702e+00 4.6142405e-01 0.0000000e+00
9352 1.3296214e+03 2.2114088e-02 3.6145201e+00 4.8152160e-01 0.0000000e+00
9353 1.3388983e+03 2.2259256e-02 3.6118265e+00 4.8702759e-01 0.0000000e+00
9354 1.3399441e+03 2.2380673e-02 3.5746187e+00 4.8659567e-01 0.0000000e+00
9355 1.3321881e+03 2.2403417e-02 3.5331928e+00 4.6005607e-01 0.0000000e+00
9356 1.2926829e+03 2.1559637e-02 3.2457081e+00 4.2328648e-01 0.0000000e+00
9357 1.2477526e+03 2.0778049e-02 2.9674324e+00 3.9046490e-01 0.0000000e+00
9358 1.2074209e+03 2.0167215e-02 2.7514534e+00 3.6816602e-01 0.0000000e+00
9359 1.1664972e+03 1.9618901e-02 2.5576715e+00 3.5057413e-01 0.0000000e+00
9360 1.1307704e+03 1.9140018e-02 2.3790326e+00 3.3371664e-01 0.0000000e+00
9361 1.0989559e+03 1.8791862e-02 2.2395756e+00 3.2340362e-01 0.0000000e+00
9362 1.0728866e+03 1.8517545e-02 2.1383806e+00 3.1679194e-01 0.0000000e+00
9363 1.0618839e+03 1.8298727e-02 2.0737133e+00 3.0982437e-01 0.0000000e+00
9364 1.0621596e+03 1.8112007e-02 2.0274824e+00 3.0288898e-01 0.0000000e+00
9365 1.0681276e+03 1.7955647e-02 1.9970882e+00 2.9796340e-01 0.0000000e+00
9366 1.0738326e+03 1.7860242e-02 1.9979336e+00 2.9433901e-01 0.0000000e+00
9367 1.0779319e+03 1.7818491e-02 2.0141839e+00 2.9198986e-01 0.0000000e+00
9368 1.0782042e+03 1.7843921e-02 2.0522951e+00 2.9118656e-01 0.0000000e+00
9369 1.0773608e+03 1.7934414e-02 2.1044636e+00 2.9111645e-01 0.0000000e+00
9370 1.0801977e+03 1.8083647e-02 2.1717372e+00 2.9359802e-01 0.0000000e+00
9371 1.0821145e+03 1.8256057e-02 2.2407675e+00 2.9658944e-01 0.0000000e+00
9372 1.0838311e+03 1.8453388e-02 2.3092213e+00 2.9904228e-01 0.0000000e+00
9373 1.0869086e+03 1.8665036e-02 2.3902900e+00 3.0127490e-01 0.0000000e+00
9374 1.0881086e+03 1.8965117e-02 2.4778448e+00 3.0335475e-01 0.0000000e+00
9375 1.0894767e+03 1.9283014e-02 2.5663569e+00 3.0587270e-01 0.0000000e+00
9376 1.0884761e+03 1.9559298e-02 2.6377905e+00 3.0748810e-01 0.0000000e+00
9377 1.0820210e+03 1.9776509e-02 2.6940489e+00 3.0893638e-01 0.0000000e+00
9378 1.1071034e+03 2.0715502e-02 2.9815046e+00 3.2524498e-01 0.0000000e+00
9379 1.1392169e+03 2.1683390e-02 3.2798759e+00 3.3944055e-01 0.0000000e+00
9380 1.1725628e+03 2.2606926e-02 3.5531959e+00 3.7612772e-01 0.0000000e+00
9381 1.1970863e+03 2.3356777e-02 3.7757295e+00 4.0794183e-01 0.0000000e+00
9382 1.2276998e+03 2.3707599e-02 3.8937098e+00 4.2839247e-01 0.0000000e+00
9383 1.2465394e+03 2.4199071e-02 4.0596031e+00 4.5773558e-01 0.0000000e+00
9384 1.2709275e+03 2.4404178e-02 4.1753238e+00 4.7838579e-01 0.0000000e+00
9385 1.2906717e+03 2.5319921e-02 4.3998919e+00 5.0184010e-01 0.0000000e+00
9386 1.2999470e+03 2.5560847e-02 4.4469324e+00 5.1927118e-01 0.0000000e+00
9387 1.3052732e+03 2.5309402e-02 4.3601365e+00 5.2430493e-01 0.0000000e+00
9388 1.3059234e+03 2.5175245e-02 4.3545618e+00 5.2894950e-01 0.0000000e+00
9389 1.2907560e+03 2.4867277e-02 4.3173632e+00 5.2517192e-01 0.0000000e+00
9390 1.2614469e+03 2.4833316e-02 4.2886645e+00 5.2259110e-01 0.0000000e+00
9391 1.2255494e+03 2.4522990e-02 4.1961403e+00 5.1152374e-01 0.0000000e+00
9392 1.2055292e+03 2.4291575e-02 4.1279816e+00 4.9904933e-01 0.0000000e+00
9393 1.1824360e+03 2.4092162e-02 4.0827142e+00 4.8276155e-01 0.0000000e+00
9394 1.1508036e+03 2.3770371e-02 4.0088467e+00 4.6615093e-01 0.0000000e+00
9395 1.1168829e+03 2.3418533e-02 3.9258608e+00 4.5227377e-01 0.0000000e+00
9396 1.0842033e+03 2.2975119e-02 3.7896588e+00 4.4026991e-01 0.0000000e+00
9397 1.0598061e+03 2.2413126e-02 3.6201285e+00 4.1117283e-01 0.0000000e+00
9398 1.0567532e+03 2.1827251e-02 3.4482416e+00 3.9179902e-01 0.0000000e+00
9399 1.0614294e+03 2.1264527e-02 3.2616369e+00 3.7451118e-01 0.0000000e+00
9400 1.0565099e+03 2.0744693e-02 3.1459710e+00 3.6164596e-01 0.0000000e+00
9401 1.0473718e+03 2.0055958e-02 2.9853210e+00 3.3981653e-01 0.0000000e+00
9402 1.0779169e+03 1.9150948e-02 2.7409539e+00 3.1024130e-01 0.0000000e+00
9403 1.0925773e+03 1.8919956e-02 2.6914011e+00 3.0306706e-01 0.0000000e+00
9404 1.0847111e+03 1.8652458e-02 2.6102170e+00 2.9483555e-01 0.0000000e+00
9405 1.0814139e+03 1.8697857e-02 2.5528558e+00 2.9299295e-01 0.0000000e+00
9406 1.0843242e+03 1.8687805e-02 2.4961351e+00 2.9195277e-01 0.0000000e+00
9407 1.0894435e+03 1.8656914e-02 2.4367745e+00 2.9257032e-01 0.0000000e+00
9408 1.0981658e+03 1.8711844e-02 2.4095614e+00 2.9599119e-01 0.0000000e+00
9409 1.0991790e+03 1.8700001e-02 2.3718088e+00 3.0091520e-01 0.0000000e+00
9410 1.1019119e+03 1.8681188e-02 2.3428486e+00 3.0493338e-01 0.0000000e+00
9411 1.1029036e+03 1.8698345e-02 2.3277461e+00 3.1257697e-01 0.0000000e+00
9412 1.1015600e+03 1.8743764e-02 2.3348142e+00 3.2445730e-01 0.0000000e+00
9413 1.0972387e+03 1.8833616e-02 2.3670730e+00 3.3803939e-01 0.0000000e+00
9414 1.0913313e+03 1.8975421e-02 2.4230571e+00 3.5287359e-01 0.0000000e+00
9415 1.0893889e+03 1.9174343e-02 2.5038687e+00 3.6909671e-01 0.0000000e+00
9416 1.0959956e+03 1.9422030e-02 2.6031216e+00 3.8595881e-01 0.0000000e+00
9417 1.1109832e+03 1.9700456e-02 2.7147188e+00 4.0214662e-01 0.0000000e+00
9418 1.1281259e+03 2.0000424e-02 2.8401891e+00 4.1760656e-01 0.0000000e+00
9419 1.1506287e+03 2.0305435e-02 2.9636282e+00 4.3161909e-01 0.0000000e+00
9420 1.1752267e+03 2.0708425e-02 3.1114773e+00 4.4420433e-01 0.0000000e+00
9421 1.1707047e+03 2.0412574e-02 3.0499516e+00 4.2456127e-01 0.0000000e+00
9422 1.1607252e+03 2.0071325e-02 2.9663264e+00 3.9734513e-01 0.0000000e+00
9423 1.1463269e+03 1.9908164e-02 2.9412563e+00 3.7416397e-01 0.0000000e+00
9424 1.1285082e+03 1.9873945e-02 2.9440490e+00 3.5576385e-01 0.0000000e+00
9425 1.1119480e+03 1.9932094e-02 2.9531105e+00 3.4280649e-01 0.0000000e+00
9426 1.0972221e+03 2.0024177e-02 2.9565305e+00 3.3456099e-01 0.0000000e+00
9427 1.1130146e+03 2.0685112e-02 3.1437616e+00 3.4324030e-01 0.0000000e+00
9428 1.1565402e+03 2.1807751e-02 3.4892990e+00 3.5791966e-01 0.0000000e+00
9429 1.1924012e+03 2.2616220e-02 3.7315532e+00 3.8393431e-01 0.0000000e+00
9430 1.2094280e+03 2.3224074e-02 3.9073662e+00 4.0261624e-01 0.0000000e+00
9431 1.2378220e+03 2.3437146e-02 3.9656828e+00 4.0930531e-01 0.0000000e+00
9432 1.2419577e+03 2.3486885e-02 4.0190621e+00 4.1640218e-01 0.0000000e+00
9433 1.2626272e+03 2.3571947e-02 4.0421544e+00 4.2684367e-01 0.0000000e+00
9434 1.2613838e+03 2.3985586e-02 4.1703920e+00 4.2814671e-01 0.0000000e+00
9435 1.2585870e+03 2.4181174e-02 4.1827407e+00 4.3361651e-01 0.0000000e+00
9436 1.2550521e+03 2.3965447e-02 4.0767562e+00 4.3548008e-01 0.0000000e+00
9437 1.2501544e+03 2.3498275e-02 3.9861744e+00 4.3098672e-01 0.0000000e+00
9438 1.2320780e+03 2.3183640e-02 3.8757334e+00 4.2948896e-01 0.0000000e+00
9439 1.2006231e+03 2.2964785e-02 3.8728124e+00 4.2807659e-01 0.0000000e+00
9440 1.1587128e+03 2.2833780e-02 3.8071598e+00 4.2679651e-01 0.0000000e+00
9441 1.1252323e+03 2.2616030e-02 3.7499160e+00 4.2404518e-01 0.0000000e+00
9442 1.1175960e+03 2.2582097e-02 3.7401440e+00 4.2228767e-01 0.0000000e+00
9443 1.1076331e+03 2.2538192e-02 3.7417561e+00 4.1888606e-01 0.0000000e+00
9444 1.0939510e+03 2.2395564e-02 3.7346781e+00 4.1509536e-01 0.0000000e+00
9445 1.0737144e+03 2.2236372e-02 3.6892861e+00 4.1615695e-01 0.0000000e+00
9446 1.0606867e+03 2.2054179e-02 3.6346589e+00 4.2073941e-01 0.0000000e+00
9447 1.0724597e+03 2.1893272e-02 3.5966411e+00 4.2578971e-01 0.0000000e+00
9448 1.0962775e+03 2.1687812e-02 3.5233595e+00 4.1548928e-01 0.0000000e+00
9449 1.1192922e+03 2.1513834e-02 3.5165427e+00 4.2039047e-01 0.0000000e+00
9450 1.1372430e+03 2.1370512e-02 3.5221299e+00 4.2426651e-01 0.0000000e+00
9451 1.1958164e+03 2.0680418e-02 3.3354330e+00 4.1376036e-01 0.0000000e+00
9452 1.2382995e+03 2.0687286e-02 3.3785669e+00 4.4036277e-01 0.0000000e+00
9453 1.2597259e+03 2.0626789e-02 3.4042224e+00 4.5398814e-01 0.0000000e+00
9454 1.2746290e+03 2.0757706e-02 3.3943692e+00 4.5524237e-01 0.0000000e+00
9455 1.2785680e+03 2.0747127e-02 3.3066607e+00 4.4547053e-01 0.0000000e+00
9456 1.2764351e+03 2.0702762e-02 3.2233022e+00 4.1148513e-01 0.0000000e+00
9457 1.2711084e+03 2.0506747e-02 3.1034383e+00 3.9624405e-01 0.0000000e+00
9458 1.2568417e+03 2.0186925e-02 2.9507476e+00 3.8433588e-01 0.0000000e+00
9459 1.2404529e+03 1.9868545e-02 2.8139344e+00 3.7257241e-01 0.0000000e+00
9460 1.2151145e+03 1.9463072e-02 2.6647061e+00 3.6108006e-01 0.0000000e+00
9461 1.1814612e+03 1.8994143e-02 2.5039537e+00 3.4677399e-01 0.0000000e+00
9462 1.1417855e+03 1.8509497e-02 2.3512452e+00 3.3417151e-01 0.0000000e+00
9463 1.0982497e+03 1.8055612e-02 2.2186334e+00 3.2197233e-01 0.0000000e+00
9464 1.0611362e+03 1.7664088e-02 2.1163046e+00 3.0991692e-01 0.0000000e+00
9465 1.0372089e+03 1.7321935e-02 2.0369709e+00 2.9931380e-01 0.0000000e+00
9466 1.0191063e+03 1.7030807e-02 1.9809231e+00 2.9208120e-01 0.0000000e+00
9467 1.0046095e+03 1.6814645e-02 1.9532290e+00 2.8627150e-01 0.0000000e+00
9468 9.9691188e+02 1.6684845e-02 1.9495106e+00 2.8212577e-01 0.0000000e+00
9469 9.9077171e+02 1.6717815e-02 1.9849672e+00 2.8144076e-01 0.0000000e+00
9470 9.8778364e+02 1.6822637e-02 2.0398445e+00 2.8067199e-01 0.0000000e+00
9471 9.9484565e+02 1.7091173e-02 2.1359144e+00 2.8689384e-01 0.0000000e+00
9472 1.0054052e+03 1.7408198e-02 2.2456475e+00 2.9591817e-01 0.0000000e+00
9473 1.0195969e+03 1.7764176e-02 2.3609534e+00 3.0579766e-01 0.0000000e+00
9474 1.0355882e+03 1.8132801e-02 2.4927536e+00 3.1636017e-01 0.0000000e+00
9475 1.0506034e+03 1.8597167e-02 2.6400952e+00 3.2733209e-01 0.0000000e+00
9476 1.0671226e+03 1.9083150e-02 2.7848274e+00 3.3887613e-01 0.0000000e+00
9477 1.0832148e+03 1.9546363e-02 2.9146919e+00 3.4988579e-01 0.0000000e+00
9478 1.1002557e+03 1.9953643e-02 3.0298554e+00 3.6097870e-01 0.0000000e+00
9479 1.1587738e+03 2.1207006e-02 3.4122878e+00 3.8916252e-01 0.0000000e+00
9480 1.2215405e+03 2.2373688e-02 3.7665876e+00 4.1287487e-01 0.0000000e+00
9481 1.2797574e+03 2.3413507e-02 4.0721196e+00 4.5583439e-01 0.0000000e+00
9482 1.3241307e+03 2.4189395e-02 4.2970469e+00 4.8953938e-01 0.0000000e+00
9483 1.3685442e+03 2.4542790e-02 4.4251862e+00 5.1002225e-01 0.0000000e+00
9484 1.3980664e+03 2.5058356e-02 4.5707599e+00 5.3553163e-01 0.0000000e+00
9485 1.4247049e+03 2.5221972e-02 4.6686386e+00 5.4826786e-01 0.0000000e+00
9486 1.4387755e+03 2.5926094e-02 4.8326229e+00 5.6220959e-01 0.0000000e+00
9487 1.4170119e+03 2.5490167e-02 4.6805116e+00 5.4919311e-01 0.0000000e+00
9488 1.3816947e+03 2.4527283e-02 4.3844860e+00 5.1808073e-01 0.0000000e+00
9489 1.3318148e+03 2.3695904e-02 4.1740156e+00 4.9107863e-01 0.0000000e+00
9490 1.2718904e+03 2.2933052e-02 4.0171007e+00 4.6800335e-01 0.0000000e+00
9491 1.2046805e+03 2.2598346e-02 3.8997320e+00 4.5500755e-01 0.0000000e+00
