x Norm_pressure Norm_heat_flux
1.61800003 2.883452535 14176.878527802
1.62059247 4.903535125 18748.2047255997
1.62318504 6.569731475 21600.1299311542
1.62577748 8.2705698 24275.3926661643
1.62837005 9.797758105 26299.706420797
1.63096249 11.22986935 28086.2006614633
1.63355505 12.62887335 30048.1720186048
1.6361475 14.02791835 32428.444388397
1.638740005 15.3991287 35117.8961428311
1.64133251 16.77033905 37807.3478972652
1.64392495 18.0119238 40406.0751002445
1.64651752 19.13810535 42886.7683382193
1.64910996 20.12158775 45220.6675189746
1.65170252 20.90736485 47302.1731019122
1.65429497 21.50229935 49106.0141111172
1.65688753 21.9595623 50679.2718366391
1.65947998 22.31906035 52068.1114032483
1.66207254 22.5687323 53240.9312814989
1.66466498 22.7015276 54175.6126239449
1.66725755 22.75345995 54915.6637463063
1.66984999 22.78014755 55537.9940037496
1.67244256 22.80240535 56082.1599462802
1.675035 22.794219 56519.8244352859
1.67762744 22.7410374 56832.2176249484
1.680219945 22.68366245 57060.0328910876
1.68281245 22.6262875 57287.8481572267
1.68540502 22.59889505 57498.1823113537
1.68799746 22.57295895 57676.5454789365
1.69059002 22.53869915 57812.907717767
1.69318247 22.4964857 57912.0012102034
1.69577503 22.4501209 57981.675589695
1.69836748 22.4067335 58035.1623584924
1.70096004 22.3725357 58085.2418616452
1.70355248 22.34839915 58135.5013760193
1.70614505 22.333787 58187.2074037588
1.70873749 22.3286257 58242.1056572533
1.71133006 22.33302685 58302.4581453647
1.7139225 22.34131815 58343.1738030306
1.71651495 22.33573725 58537.0328905738
1.71910751 22.01469805 61008.0770854674
1.721966265 12.9127337425 39218.9841511769
1.72482502 3.810769435 17429.8912168863
1.72794998 3.265838865 10488.166066554
1.73107505 2.9959749 8987.02217618692
1.7342 2.80018306 8493.62955034056
1.73732495 2.65155065 8266.64359042762
1.74045002 2.528481485 8075.87826696792
1.74357498 2.42567396 7895.18435805375
1.74670005 2.339161635 7727.50254044486
1.749825 2.264758465 7571.89222414501
1.75294995 2.199635865 7427.13471762919
1.75607502 2.141865375 7292.08436765824
1.75919998 2.09055531 7167.46618234824
1.76232505 2.0439955 7050.65292126073
1.76545 2.003310505 6951.12651363061
