x Norm_heat_flux
1.52333367 5542.15455627273
1.52551758 5542.40928193674
1.52767622 5542.65289678828
1.52981007 5542.92632113672
1.53191972 5543.24588496573
1.53400576 5543.4953513111
1.53605765 5543.86633401307
1.53810954 5544.23731671504
1.54012823 5545.33623327999
1.5421257 5546.74245865855
1.54410231 5548.20710864369
1.54605865 5549.62150403252
1.54799533 5550.94477469998
1.54991281 5552.16054047807
1.5518117 5553.26530853685
1.55369246 5554.26081525443
1.55555546 5555.15293219837
1.55740154 5555.95039144354
1.5592308 5556.66373170095
1.5610441 5557.30286939585
1.56284177 5557.87832316553
1.56462443 5558.40120382247
1.5663923 5558.87968137694
1.56814611 5559.32311018959
1.56988633 5559.73848595717
1.57161331 5560.1322523487
1.57332754 5560.51083295948
1.57502961 5560.87772061945
1.57671976 5561.23702040748
1.5783987 5561.5928173287
1.5800668 5561.94684776122
1.58172452 5562.30264468244
1.58337235 5562.65668515182
1.58501053 5563.02182639682
1.58663976 5563.37527469101
1.58826041 5563.75209884996
1.58987296 5564.14820383165
1.59147775 5564.50224430103
1.593071875 5564.97984362959
1.594666 5565.45744295814
1.5962503 5566.3951272812
1.59782863 5567.58518864125
1.59940147 5568.88390913044
1.6009692 5570.20425906942
1.60253227 5571.50356169694
1.60409105 5572.76840775782
1.60564613 5574.17697172655
1.60719776 5575.44823134586
1.60874641 5571.45624790285
1.61029255 5530.34157456368
1.61183655 5283.7587510122
1.61337888 4511.19681921722
1.61492002 5436.57560129008
1.6164602 7427.82702061201
1.61800003 17159.9249206391
1.61929619 22932.7369430838
1.62059247 26130.6241941743
1.62188876 28840.528977131
1.62318504 30607.7976480036
1.6244812 31765.7267792286
1.62577748 32684.2952856444
1.62707376 33670.8299468625
1.62837005 34931.269120271
1.62966621 36525.9093886282
1.63096249 38311.3613507736
1.63225877 40161.8069489992
1.63355505 42033.2495739737
1.63485122 43910.5062552702
1.6361475 45782.0703263433
1.63744378 47637.18266655
1.638740005 49442.3393585505
1.64003623 51247.4960505511
1.64133251 52966.2555363986
1.64262879 54603.6164271029
1.64392495 56142.7157813301
1.64522123 57570.724073379
1.64651752 58878.8918646157
1.6478138 60062.1576630543
1.64910996 61119.5818171458
1.65040624 62055.8195264735
1.65170252 62878.5826182941
1.65299869 63597.1389354555
1.65429497 64221.7149420348
1.65559125 64762.3592488141
1.65688753 65229.3633587727
1.65818369 65633.6314252912
1.65947998 65984.9174770862
1.66077626 66291.0968419885
1.66207254 66560.2411689597
1.6633687 66801.6466048148
1.66466498 67023.2398661465
1.66596127 67229.1292436202
1.66725755 67419.5717814164
1.66855371 67592.5110257228
1.66984999 67746.7504815472
1.67114627 67884.1409472838
1.67244244 68005.9443583018
1.67373872 68108.3609572474
1.675035 68188.1938010377
1.67633128 68254.5801528724
1.67762744 68324.7569277741
1.67892373 68405.903095696
1.68022001 68478.4378820983
1.68151629 68550.9726685007
1.68281245 68597.5047913367
1.68410873 68638.4004100395
1.68540502 68681.6375295956
1.6867013 68722.4443220197
1.68799746 68751.7115269726
1.68929374 68768.4716907818
1.69059002 68781.6189837127
1.69188619 68800.8048576948
1.69318247 68827.8473909337
1.69447875 68856.5116812471
1.69577503 68878.0437734104
1.69707119 68886.3631322657
1.69836748 68879.9460609355
1.69966376 68861.6341973881
1.70096004 68837.6530091502
1.7022562 68815.34034979
1.70355248 68799.6831373666
1.70484877 68790.9619023307
1.70614493 68785.7833804682
1.70744121 68780.4785948107
1.70873749 68773.5099976033
1.71003377 68765.2187419774
1.71132994 68756.3198543841
1.71262622 68747.3975808892
1.7139225 68739.4194755339
1.71521878 68734.2969593929
1.71651495 68727.3003593247
1.71781123 68746.9535498645
1.71910751 68957.4606894053
1.72040379 72140.2586140439
1.72183317 47851.009349512
1.72326255 23561.7600849801
1.72482502 14367.8199982889
1.7263875 11772.4555474462
1.72794998 10893.8303617308
1.72951245 10510.7275398632
1.73107505 10304.4432116475
1.73263752 10156.6139017146
1.7342 10024.4814397954
1.73576248 9897.90844905029
1.73732495 9775.42617441522
1.73888755 9656.80504261652
1.74045002 9542.02107557738
1.7420125 9431.18411677731
1.74357498 9324.49338800227
1.74513745 9222.16797399923
1.74670005 9124.3831285142
1.74826252 9031.21832346519
1.749825 8942.64258507866
1.75138748 8858.53322268447
1.75294995 8778.71381826001
1.75451255 8702.99097140257
1.75607502 8631.18709981288
1.7576375 8563.1421054151
1.75919998 8498.73039688436
1.76076245 8437.80474340915
1.76232505 8380.30439182959
1.76388752 8325.94306056979
1.76545 8274.90128276812
1.76701248 8226.69473941313
1.76857495 8185.23831073058
